TimePeriod,Volume
2024-04-17 15:00:00+00:00,7878
2024-04-17 16:00:00+00:00,9078
2024-04-17 17:00:00+00:00,9364
2024-04-17 18:00:00+00:00,10176
2024-04-17 19:00:00+00:00,8451
2024-04-17 20:00:00+00:00,7769
2024-04-17 21:00:00+00:00,8733
2024-04-17 22:00:00+00:00,7599
2024-04-17 23:00:00+00:00,4291
2024-04-18 00:00:00+00:00,2043
2024-04-18 01:00:00+00:00,823
2024-04-18 02:00:00+00:00,473
2024-04-18 03:00:00+00:00,315
2024-04-18 04:00:00+00:00,403
2024-04-18 05:00:00+00:00,929
2024-04-18 06:00:00+00:00,2476
2024-04-18 07:00:00+00:00,5240
2024-04-18 08:00:00+00:00,6545
2024-04-18 09:00:00+00:00,6477
2024-04-18 10:00:00+00:00,6288
2024-04-18 11:00:00+00:00,6290
2024-04-18 12:00:00+00:00,6665
2024-04-18 13:00:00+00:00,7100
2024-04-18 14:00:00+00:00,7709
2024-04-18 15:00:00+00:00,7987
2024-04-18 16:00:00+00:00,7953
2024-04-18 17:00:00+00:00,9518
2024-04-18 18:00:00+00:00,10520
2024-04-18 19:00:00+00:00,8103
2024-04-18 20:00:00+00:00,7791
2024-04-18 21:00:00+00:00,8279
2024-04-18 22:00:00+00:00,8504
2024-04-18 23:00:00+00:00,5955
2024-04-19 00:00:00+00:00,2964
2024-04-19 01:00:00+00:00,1501
2024-04-19 02:00:00+00:00,887
2024-04-19 03:00:00+00:00,575
2024-04-19 04:00:00+00:00,545
2024-04-19 05:00:00+00:00,822
2024-04-19 06:00:00+00:00,1992
2024-04-19 07:00:00+00:00,3729
2024-04-19 08:00:00+00:00,4787
2024-04-19 09:00:00+00:00,4805
2024-04-19 10:00:00+00:00,5110
2024-04-19 11:00:00+00:00,5591
2024-04-19 12:00:00+00:00,6037
2024-04-19 13:00:00+00:00,6399
2024-04-19 14:00:00+00:00,6911
2024-04-19 15:00:00+00:00,7411
2024-04-19 16:00:00+00:00,7331
2024-04-19 17:00:00+00:00,8220
2024-04-19 18:00:00+00:00,8631
2024-04-19 19:00:00+00:00,7908
2024-04-19 20:00:00+00:00,6298
2024-04-19 21:00:00+00:00,6490
2024-04-19 22:00:00+00:00,7378
2024-04-19 23:00:00+00:00,6963
2024-04-20 00:00:00+00:00,6447
2024-04-20 01:00:00+00:00,5268
2024-04-20 02:00:00+00:00,3797
2024-04-20 03:00:00+00:00,2256
2024-04-20 04:00:00+00:00,1101
2024-04-20 05:00:00+00:00,513
2024-04-20 06:00:00+00:00,979
2024-04-20 07:00:00+00:00,1532
2024-04-20 08:00:00+00:00,2683
2024-04-20 09:00:00+00:00,3942
2024-04-20 10:00:00+00:00,4870
2024-04-20 11:00:00+00:00,5867
2024-04-20 12:00:00+00:00,6411
2024-04-20 13:00:00+00:00,6821
2024-04-20 14:00:00+00:00,6752
2024-04-20 15:00:00+00:00,7100
2024-04-20 16:00:00+00:00,7842
2024-04-20 17:00:00+00:00,8322
2024-04-20 18:00:00+00:00,8517
2024-04-20 19:00:00+00:00,8253
2024-04-20 20:00:00+00:00,7131
2024-04-20 21:00:00+00:00,8265
2024-04-20 22:00:00+00:00,8978
2024-04-20 23:00:00+00:00,9278
2024-04-21 00:00:00+00:00,7769
2024-04-21 01:00:00+00:00,6518
2024-04-21 02:00:00+00:00,4906
2024-04-21 03:00:00+00:00,2890
2024-04-21 04:00:00+00:00,1550
2024-04-21 05:00:00+00:00,633
2024-04-21 06:00:00+00:00,924
2024-04-21 07:00:00+00:00,1444
2024-04-21 08:00:00+00:00,2084
2024-04-21 09:00:00+00:00,3329
2024-04-21 10:00:00+00:00,4731
2024-04-21 11:00:00+00:00,5434
2024-04-21 12:00:00+00:00,6318
2024-04-21 13:00:00+00:00,6651
2024-04-21 14:00:00+00:00,7094
2024-04-21 15:00:00+00:00,6163
2024-04-21 16:00:00+00:00,5977
2024-04-21 17:00:00+00:00,6168
2024-04-21 18:00:00+00:00,6032
2024-04-21 19:00:00+00:00,4802
2024-04-21 20:00:00+00:00,4628
2024-04-21 21:00:00+00:00,4411
2024-04-21 22:00:00+00:00,3153
2024-04-21 23:00:00+00:00,2230
2024-04-22 00:00:00+00:00,1193
2024-04-22 01:00:00+00:00,499
2024-04-22 02:00:00+00:00,278
2024-04-22 03:00:00+00:00,234
2024-04-22 04:00:00+00:00,346
2024-04-22 05:00:00+00:00,752
2024-04-22 06:00:00+00:00,1806
2024-04-22 07:00:00+00:00,3286
2024-04-22 08:00:00+00:00,4171
2024-04-22 09:00:00+00:00,4315
2024-04-22 10:00:00+00:00,4291
2024-04-22 11:00:00+00:00,4735
2024-04-22 12:00:00+00:00,4991
2024-04-22 13:00:00+00:00,5341
2024-04-22 14:00:00+00:00,5598
2024-04-22 15:00:00+00:00,5942
2024-04-22 16:00:00+00:00,5918
2024-04-22 17:00:00+00:00,6699
2024-04-22 18:00:00+00:00,6194
2024-04-22 19:00:00+00:00,4967
2024-04-22 20:00:00+00:00,4894
2024-04-22 21:00:00+00:00,5296
2024-04-22 22:00:00+00:00,5582
2024-04-22 23:00:00+00:00,3065
2024-04-23 00:00:00+00:00,1306
2024-04-23 01:00:00+00:00,535
2024-04-23 02:00:00+00:00,253
2024-04-23 03:00:00+00:00,153
2024-04-23 04:00:00+00:00,217
2024-04-23 05:00:00+00:00,659
2024-04-23 06:00:00+00:00,1661
2024-04-23 07:00:00+00:00,3141
2024-04-23 08:00:00+00:00,4349
2024-04-23 09:00:00+00:00,4997
2024-04-23 10:00:00+00:00,4764
2024-04-23 11:00:00+00:00,5208
2024-04-23 12:00:00+00:00,5506
2024-04-23 13:00:00+00:00,5772
2024-04-23 14:00:00+00:00,6088
2024-04-23 15:00:00+00:00,6246
2024-04-23 16:00:00+00:00,6318
2024-04-23 17:00:00+00:00,7356
2024-04-23 18:00:00+00:00,7419
2024-04-23 19:00:00+00:00,6115
2024-04-23 20:00:00+00:00,5963
2024-04-23 21:00:00+00:00,6799
2024-04-23 22:00:00+00:00,6181
2024-04-23 23:00:00+00:00,3078
2024-04-24 00:00:00+00:00,1423
2024-04-24 01:00:00+00:00,569
2024-04-24 02:00:00+00:00,279
2024-04-24 03:00:00+00:00,203
2024-04-24 04:00:00+00:00,282
2024-04-24 05:00:00+00:00,649
2024-04-24 06:00:00+00:00,1803
2024-04-24 07:00:00+00:00,4132
2024-04-24 08:00:00+00:00,5133
2024-04-24 09:00:00+00:00,5248
2024-04-24 10:00:00+00:00,4991
2024-04-24 11:00:00+00:00,5482
2024-04-24 12:00:00+00:00,6011
2024-04-24 13:00:00+00:00,5934
2024-04-24 14:00:00+00:00,7314
2024-04-24 15:00:00+00:00,6632
2024-04-24 16:00:00+00:00,6541
2024-04-24 17:00:00+00:00,7172
2024-04-24 18:00:00+00:00,7700
2024-04-24 19:00:00+00:00,6799
2024-04-24 20:00:00+00:00,6458
2024-04-24 21:00:00+00:00,7066
2024-04-24 22:00:00+00:00,6964
2024-04-24 23:00:00+00:00,3872
2024-04-25 00:00:00+00:00,2083
2024-04-25 01:00:00+00:00,866
2024-04-25 02:00:00+00:00,495
2024-04-25 03:00:00+00:00,306
2024-04-25 04:00:00+00:00,378
2024-04-25 05:00:00+00:00,760
2024-04-25 06:00:00+00:00,2012
2024-04-25 07:00:00+00:00,4022
2024-04-25 08:00:00+00:00,5475
2024-04-25 09:00:00+00:00,5492
2024-04-25 10:00:00+00:00,5647
2024-04-25 11:00:00+00:00,5979
2024-04-25 12:00:00+00:00,6286
2024-04-25 13:00:00+00:00,6624
2024-04-25 14:00:00+00:00,7114
2024-04-25 15:00:00+00:00,7293
2024-04-25 16:00:00+00:00,7356
2024-04-25 17:00:00+00:00,8112
2024-04-25 18:00:00+00:00,8994
2024-04-25 19:00:00+00:00,7853
2024-04-25 20:00:00+00:00,7399
2024-04-25 21:00:00+00:00,8184
2024-04-25 22:00:00+00:00,8410
2024-04-25 23:00:00+00:00,5840
2024-04-26 00:00:00+00:00,3112
2024-04-26 01:00:00+00:00,1568
2024-04-26 02:00:00+00:00,913
2024-04-26 03:00:00+00:00,547
2024-04-26 04:00:00+00:00,487
2024-04-26 05:00:00+00:00,698
2024-04-26 06:00:00+00:00,1643
2024-04-26 07:00:00+00:00,3261
2024-04-26 08:00:00+00:00,4043
2024-04-26 09:00:00+00:00,4454
2024-04-26 10:00:00+00:00,4917
2024-04-26 11:00:00+00:00,5099
2024-04-26 12:00:00+00:00,5545
2024-04-26 13:00:00+00:00,5855
2024-04-26 14:00:00+00:00,6519
2024-04-26 15:00:00+00:00,6971
2024-04-26 16:00:00+00:00,6944
2024-04-26 17:00:00+00:00,7533
2024-04-26 18:00:00+00:00,8103
2024-04-26 19:00:00+00:00,7146
2024-04-26 20:00:00+00:00,6207
2024-04-26 21:00:00+00:00,6719
2024-04-26 22:00:00+00:00,7109
2024-04-26 23:00:00+00:00,7618
2024-04-27 00:00:00+00:00,6169
2024-04-27 01:00:00+00:00,4595
2024-04-27 02:00:00+00:00,3205
2024-04-27 03:00:00+00:00,1990
2024-04-27 04:00:00+00:00,1059
2024-04-27 05:00:00+00:00,490
2024-04-27 06:00:00+00:00,909
2024-04-27 07:00:00+00:00,1417
2024-04-27 08:00:00+00:00,2198
2024-04-27 09:00:00+00:00,3520
2024-04-27 10:00:00+00:00,4425
2024-04-27 11:00:00+00:00,5292
2024-04-27 12:00:00+00:00,5951
2024-04-27 13:00:00+00:00,6224
2024-04-27 14:00:00+00:00,6033
2024-04-27 15:00:00+00:00,6370
2024-04-27 16:00:00+00:00,7958
2024-04-27 17:00:00+00:00,8540
2024-04-27 18:00:00+00:00,7646
2024-04-27 19:00:00+00:00,7158
2024-04-27 20:00:00+00:00,6206
2024-04-27 21:00:00+00:00,6668
2024-04-27 22:00:00+00:00,7100
2024-04-27 23:00:00+00:00,6752
2024-04-28 00:00:00+00:00,6083
2024-04-28 01:00:00+00:00,4567
2024-04-28 02:00:00+00:00,3028
2024-04-28 03:00:00+00:00,1973
2024-04-28 04:00:00+00:00,1180
2024-04-28 05:00:00+00:00,618
2024-04-28 06:00:00+00:00,1111
2024-04-28 07:00:00+00:00,1760
2024-04-28 08:00:00+00:00,2105
2024-04-28 09:00:00+00:00,3291
2024-04-28 10:00:00+00:00,4412
2024-04-28 11:00:00+00:00,5287
2024-04-28 12:00:00+00:00,6036
2024-04-28 13:00:00+00:00,6503
2024-04-28 14:00:00+00:00,6512
2024-04-28 15:00:00+00:00,6097
2024-04-28 16:00:00+00:00,6345
2024-04-28 17:00:00+00:00,6126
2024-04-28 18:00:00+00:00,5914
2024-04-28 19:00:00+00:00,5166
2024-04-28 20:00:00+00:00,5039
2024-04-28 21:00:00+00:00,4359
2024-04-28 22:00:00+00:00,3333
2024-04-28 23:00:00+00:00,2476
2024-04-29 00:00:00+00:00,1318
2024-04-29 01:00:00+00:00,508
2024-04-29 02:00:00+00:00,276
2024-04-29 03:00:00+00:00,221
2024-04-29 04:00:00+00:00,263
2024-04-29 05:00:00+00:00,673
2024-04-29 06:00:00+00:00,1812
2024-04-29 07:00:00+00:00,3510
2024-04-29 08:00:00+00:00,4478
2024-04-29 09:00:00+00:00,4615
2024-04-29 10:00:00+00:00,4791
2024-04-29 11:00:00+00:00,4963
2024-04-29 12:00:00+00:00,5560
2024-04-29 13:00:00+00:00,5709
2024-04-29 14:00:00+00:00,6233
2024-04-29 15:00:00+00:00,6777
2024-04-29 16:00:00+00:00,6480
2024-04-29 17:00:00+00:00,7084
2024-04-29 18:00:00+00:00,7071
2024-04-29 19:00:00+00:00,5737
2024-04-29 20:00:00+00:00,5764
2024-04-29 21:00:00+00:00,5822
2024-04-29 22:00:00+00:00,4587
2024-04-29 23:00:00+00:00,2838
2024-04-30 00:00:00+00:00,1226
2024-04-30 01:00:00+00:00,546
2024-04-30 02:00:00+00:00,309
2024-04-30 03:00:00+00:00,147
2024-04-30 04:00:00+00:00,213
2024-04-30 05:00:00+00:00,634
2024-04-30 06:00:00+00:00,1757
2024-04-30 07:00:00+00:00,4214
2024-04-30 08:00:00+00:00,5345
2024-04-30 09:00:00+00:00,5519
2024-04-30 10:00:00+00:00,5375
2024-04-30 11:00:00+00:00,5454
2024-04-30 12:00:00+00:00,5951
2024-04-30 13:00:00+00:00,6091
2024-04-30 14:00:00+00:00,6413
2024-04-30 15:00:00+00:00,6787
2024-04-30 16:00:00+00:00,6612
2024-04-30 17:00:00+00:00,7768
2024-04-30 18:00:00+00:00,8549
2024-04-30 19:00:00+00:00,6973
2024-04-30 20:00:00+00:00,6811
2024-04-30 21:00:00+00:00,7332
2024-04-30 22:00:00+00:00,7954
2024-04-30 23:00:00+00:00,3866
